Condition,Comment,Station,Line,Date,Shift,Downtime,StartTime,DowntimeMinutes,EndTime
Ms,MS0925 Rütteltopf Ringe verklemmen an Übergang zu Vereinzelung links,Ringmontage,E08Usv01-Em,"17.01.2025, 00:52:48 ",Nacht,00:22:48,2025-01-17 00:52:48+01:00,22.8,2025-01-17 01:15:36+01:00
Ms,MS0625 Leiterplatte schief im Schlitten,Pcb,E08Usv01-Vm,"22.01.2024, 00:37:30 ",Nacht,00:07:30,2024-01-22 00:37:30+01:00,7.5,2024-01-22 00:45:00+01:00
Ms,MS0320 Neues Fehlerbild,Kontaktieren,E08Usv01-Vm,"17.07.2024, 19:10:00 ",Spät,00:10:00,2024-07-17 19:10:00+02:00,10.0,2024-07-17 19:20:00+02:00
R,RM0302 Rüstung Lotpaste,Kontaktieren,E08Usv01-Vm,"29.03.2024, 12:12:29 ",Früh,00:12:29,2024-03-29 12:12:29+01:00,12.483333333333333,2024-03-29 12:24:57.999999998+01:00
Ms,MS0306 Handling (Roboter / Greifer / Achssystem ...) Problem  - Signal,Kontaktieren,E08Usv01-Vm,"17.02.2025, 08:00:00 ",Früh,01:00:00,2025-02-17 08:00:00+01:00,60.0,2025-02-17 09:00:00+01:00
Ms,MS0931 Ringe verklemmen in der Vereinzelung links -> n.i.O Abwurf,Ringmontage,E08Usv01-Em,"08.02.2024, 23:36:56 ",Nacht,00:06:56,2024-02-08 23:36:56+01:00,6.933333333333334,2024-02-08 23:43:51.999999998+01:00
Ms,"MS0311 Pneumatik Problem (Druckluft, Schläuche, Zylinder...)",Kontaktieren,E08Usv01-Vm,"15.06.2024, 07:53:50 ",Früh,00:53:50,2024-06-15 07:53:50+02:00,53.833333333333336,2024-06-15 08:47:39.999999998+02:00
Ms,MS0625 Leiterplatte schief im Schlitten,Pcb,E08Usv01-Vm,"06.07.2024, 18:07:10 ",Spät,00:07:10,2024-07-06 18:07:10+02:00,7.166666666666667,2024-07-06 18:14:20.000000002+02:00
Ms,MS0345 Stanze n.i.O. / Allgemeine Verschmutzung,Kontaktieren,E08Usv01-Vm,"08.03.2024, 02:07:20 ",Nacht,00:37:20,2024-03-08 02:07:20+01:00,37.333333333333336,2024-03-08 02:44:39.999999998+01:00
Ms,MS0337 Lötstelle n.i.o,Kontaktieren,E08Usv01-Vm,"10.01.2024, 21:36:51 ",Spät,00:36:51,2024-01-10 21:36:51+01:00,36.85,2024-01-10 22:13:42+01:00
W,MS0625 Leiterplatte schief im Schlitten,Pcb,E08Usv01-Vm,"04.07.2024, 17:09:29 ",Spät,00:09:29,2024-07-04 17:09:29+02:00,9.483333333333333,2024-07-04 17:18:57.999999998+02:00
Ms,MS0327 Drahtposition auf Pin n.i.O,Kontaktieren,E08Usv01-Vm,"04.06.2024, 11:13:51 ",Früh,00:13:51,2024-06-04 11:13:51+02:00,13.85,2024-06-04 11:27:42+02:00
Ms,MS0610 PLC (SPS) Softwarefehler,Pcb,E08Usv01-Vm,"24.06.2024, 10:32:47 ",Früh,00:32:47,2024-06-24 10:32:47+02:00,32.78333333333333,2024-06-24 11:05:33.999999998+02:00
Ms,MS0328 Pin Abholung n.i.O,Kontaktieren,E08Usv01-Vm,"03.04.2024, 19:35:35 ",Spät,00:35:35,2024-04-03 19:35:35+02:00,35.583333333333336,2024-04-03 20:11:09.999999998+02:00
Ms,MS0621 Impedanzmessung n.i.O.,Pcb,E08Usv01-Vm,"06.04.2024, 19:12:28 ",Spät,00:12:28,2024-04-06 19:12:28+02:00,12.466666666666667,2024-04-06 19:24:56.000000002+02:00
W,WU0902 Wartung Ringmontage ungeplant (WU),Ringmontage,E08Usv01-Em,"18.07.2024, 22:06:53 ",Spät,00:06:53,2024-07-18 22:06:53+02:00,6.883333333333333,2024-07-18 22:13:45.999999998+02:00
Ms,MS0932 Ringe verklemmen in der Vereinzelung rechts -> n.i.O Abwurf,Ringmontage,E08Usv01-Em,"03.03.2024, 01:38:20 ",Nacht,00:08:20,2024-03-03 01:38:20+01:00,8.333333333333334,2024-03-03 01:46:39.999999998+01:00
Ms,MS0606 Handling (Roboter / Greifer / Achssystem ...) Problem,Pcb,E08Usv01-Vm,"22.06.2024, 19:09:47 ",Spät,00:09:47,2024-06-22 19:09:47+02:00,9.783333333333333,2024-06-22 19:19:33.999999998+02:00
Ms,"MS0318 WT Transportfehler (verklemmt, ...)",Kontaktieren,E08Usv01-Vm,"09.12.2024, 13:35:00 ",Früh,00:35:00,2024-12-09 13:35:00+01:00,35.0,2024-12-09 14:10:00+01:00
Ms,MS0608 PLC (SPS) Ablauffehler,Pcb,E08Usv01-Vm,"05.07.2024, 17:10:50 ",Spät,00:10:50,2024-07-05 17:10:50+02:00,10.833333333333334,2024-07-05 17:21:39.999999998+02:00
Ms,MS0608 PLC (SPS) Ablauffehler,Pcb,E08Usv01-Vm,"04.07.2024, 19:12:28 ",Spät,00:12:28,2024-07-04 19:12:28+02:00,12.466666666666667,2024-07-04 19:24:56.000000002+02:00
Ms,MS0327 Drahtposition auf Pin n.i.O - Masse,Kontaktieren,E08Usv01-Vm,"31.07.2024, 17:03:23 ",Spät,00:03:23,2024-07-31 17:03:23+02:00,3.3833333333333333,2024-07-31 17:06:45.999999998+02:00
Ms,MS0615 Sensor Fehler / Optimierungen,Pcb,E08Usv01-Vm,"27.09.2024, 06:10:07 ",Früh,00:10:07,2024-09-27 06:10:07+02:00,10.116666666666667,2024-09-27 06:20:14.000000002+02:00
W,WU0602 PCB Wartung,Pcb,E08Usv01-Em,"16.02.2024, 12:19:11 ",Früh,00:19:11,2024-02-16 12:19:11+01:00,19.183333333333334,2024-02-16 12:38:21.999999998+01:00
Ms,MS0624 Durchstiegskontrolle / Pin Check PCB,Pcb,E08Usv01-Vm,"27.01.2025, 17:11:10 ",Spät,00:11:10,2025-01-27 17:11:10+01:00,11.166666666666666,2025-01-27 17:22:20.000000002+01:00
Ms,MS0345 Stanze n.i.O. / Allgemeine Verschmutzung,Kontaktieren,E08Usv01-Vm,"28.08.2024, 09:08:58 ",Früh,00:08:58,2024-08-28 09:08:58+02:00,8.966666666666667,2024-08-28 09:17:56.000000002+02:00
Ms,MS0927 Rütteltopf Ringe verklemmen in der Schiene Vereinzelung links,Ringmontage,E08Usv01-Em,"04.10.2024, 21:05:26 ",Spät,00:05:26,2024-10-04 21:05:26+02:00,5.433333333333334,2024-10-04 21:10:51.999999998+02:00
W,WU0602 PCB Wartung,Pcb,E08Usv01-Em,"28.03.2024, 05:01:40 ",Nacht,00:31:40,2024-03-28 05:01:40+01:00,31.666666666666668,2024-03-28 05:33:20.000000002+01:00
W,WG0304 K1 Kontaktieren Elektrodenwechsel 1x pro Schicht 7 min,Kontaktieren,E08Usv01-Vm,"03.09.2024, 16:06:09 ",Spät,00:06:09,2024-09-03 16:06:09+02:00,6.15,2024-09-03 16:12:18+02:00
Ms,MS0304 Handling (Roboter / Greifer) Crash,Kontaktieren,E08Usv01-Vm,"23.05.2024, 19:16:40 ",Spät,00:16:40,2024-05-23 19:16:40+02:00,16.666666666666668,2024-05-23 19:33:20.000000002+02:00
Ms,MS0606 Handling (Roboter / Greifer / Achssystem ...) Problem,Pcb,E08Usv01-Vm,"08.03.2024, 14:00:00 ",Spät,00:15:00,2024-03-08 14:00:00+01:00,15.0,2024-03-08 14:15:00+01:00
Ms,MS0602 Bauteilabfrage erkennt Bauteil nicht / Bauteil verloren,Pcb,E08Usv01-Vm,"05.04.2024, 18:08:20 ",Spät,00:08:20,2024-04-05 18:08:20+02:00,8.333333333333334,2024-04-05 18:16:39.999999998+02:00
R,RM0302 Rüstung Lotpaste,Kontaktieren,E08Usv01-Vm,"28.11.2024, 23:39:10 ",Nacht,00:09:10,2024-11-28 23:39:10+01:00,9.166666666666666,2024-11-28 23:48:20.000000002+01:00
W,WG0301 Stanze ausgebaut und gereinigt,Kontaktieren,E08Usv01-Vm,"10.09.2024, 18:57:05 ",Spät,00:57:05,2024-09-10 18:57:05+02:00,57.083333333333336,2024-09-10 19:54:09.999999998+02:00
W,WU0602 Wartung PCB ungeplant (WU),Pcb,E08Usv01-Vm,"04.07.2024, 14:10:00 ",Spät,00:10:00,2024-07-04 14:10:00+02:00,10.0,2024-07-04 14:20:00+02:00
Ms,MS0333 Sensworkfehler,Kontaktieren,E08Usv01-Vm,"21.05.2024, 09:09:48 ",Früh,00:09:48,2024-05-21 09:09:48+02:00,9.8,2024-05-21 09:19:36+02:00
R,RM0301 Rüstung Kontaktband,Kontaktieren,E08Usv01-Vm,"14.01.2024, 06:21:40 ",Früh,00:21:40,2024-01-14 06:21:40+01:00,21.666666666666668,2024-01-14 06:43:20.000000002+01:00
R,RM0302 Rüstung Lotpaste,Kontaktieren,E08Usv01-Vm,"27.05.2024, 06:06:40 ",Früh,00:06:40,2024-05-27 06:06:40+02:00,6.666666666666667,2024-05-27 06:13:20.000000002+02:00
Ms,MS0608 PLC (SPS) Ablauffehler. WT geleert und gelöscht,Pcb,E08Usv01-Vm,"26.05.2024, 19:13:20 ",Spät,00:13:20,2024-05-26 19:13:20+02:00,13.333333333333334,2024-05-26 19:26:39.999999998+02:00
Ms,MS0925 Rütteltopf Ringe verklemmen an Übergang zu Vereinzelung links,Ringmontage,E08Usv01-Em,"30.10.2024, 21:11:29 ",Spät,00:11:29,2024-10-30 21:11:29+01:00,11.483333333333333,2024-10-30 21:22:57.999999998+01:00
Ms,MS0326 Drahtverlust,Kontaktieren,E08Usv01-Vm,"25.10.2024, 07:10:02 ",Früh,00:10:02,2024-10-25 07:10:02+02:00,10.033333333333333,2024-10-25 07:20:03.999999997+02:00
Ms,MS0324 Prüf-Softwarefehler,Kontaktieren,E08Usv01-Vm,"24.06.2024, 03:46:40 ",Nacht,00:16:40,2024-06-24 03:46:40+02:00,16.666666666666668,2024-06-24 04:03:20.000000002+02:00
W,WG0308 K5 Kontaktieren 1+2 K3+ WZ Reinigung groß alle 2 Wochen 153 min,Kontaktieren,E08Usv01-Vm,"11.10.2024, 10:49:40 ",Früh,00:49:40,2024-10-11 10:49:40+02:00,49.666666666666664,2024-10-11 11:39:20.000000002+02:00
Ms,MS0344 Stanze n.i.O.,Kontaktieren,E08Usv01-Vm,"10.02.2024, 22:15:00 ",Spät,00:15:00,2024-02-10 22:15:00+01:00,15.0,2024-02-10 22:30:00+01:00
R,RM0301 Rüstung Kontaktband,Kontaktieren,E08Usv01-Vm,"26.09.2024, 06:05:00 ",Früh,00:05:00,2024-09-26 06:05:00+02:00,5.0,2024-09-26 06:10:00+02:00
Ms,MS0625 Leiterplatte schief im Schlitten,Pcb,E08Usv01-Vm,"05.06.2024, 03:38:20 ",Nacht,00:08:20,2024-06-05 03:38:20+02:00,8.333333333333334,2024-06-05 03:46:39.999999998+02:00
Ms,MS0625 Leiterplatte schief im Schlitten,Pcb,E08Usv01-Vm,"06.06.2024, 03:35:00 ",Nacht,00:05:00,2024-06-06 03:35:00+02:00,5.0,2024-06-06 03:40:00+02:00
Ms,MS0326 Drahtverlust,Kontaktieren,E08Usv01-Vm,"22.05.2024, 21:12:46 ",Spät,00:12:46,2024-05-22 21:12:46+02:00,12.766666666666667,2024-05-22 21:25:32.000000002+02:00
Ms,MS0328 Pin Abholung n.i.O,Kontaktieren,E08Usv01-Vm,"27.05.2024, 05:03:07 ",Nacht,00:33:07,2024-05-27 05:03:07+02:00,33.11666666666667,2024-05-27 05:36:14.000000002+02:00
Ms,MS0335 Lötdispenser verstopft,Kontaktieren,E08Usv01-Vm,"30.06.2024, 08:16:40 ",Früh,00:16:40,2024-06-30 08:16:40+02:00,16.666666666666668,2024-06-30 08:33:20.000000002+02:00
Ms,MS0317 WT Mobiler-Datenträger (MOBII) - Fehler  ( QRAP auf Zettel an der Maschine),Kontaktieren,E08Usv01-Vm,"11.07.2024, 10:12:12 ",Früh,00:12:12,2024-07-11 10:12:12+02:00,12.2,2024-07-11 10:24:24+02:00
R,RM0301 Rüstung Kontaktband,Kontaktieren,E08Usv01-Vm,"13.12.2024, 00:48:37 ",Nacht,00:18:37,2024-12-13 00:48:37+01:00,18.616666666666667,2024-12-13 01:07:14.000000002+01:00
Ms,MS0901 Taktzeit wird nicht erreicht,Ringmontage,E08Usv01-Em,"10.08.2024, 03:36:10 ",Nacht,00:06:10,2024-08-10 03:36:10+02:00,6.166666666666667,2024-08-10 03:42:20.000000002+02:00
Ms,MS0315 Sensor Fehler / Optimierungen,Kontaktieren,E08Usv01-Vm,"20.09.2024, 22:24:23 ",Spät,00:09:23,2024-09-20 22:24:23+02:00,9.383333333333333,2024-09-20 22:33:45.999999998+02:00
Ms,MS0625 Leiterplatte schief im Schlitten,Pcb,E08Usv01-Vm,"18.09.2024, 22:20:18 ",Spät,00:05:18,2024-09-18 22:20:18+02:00,5.3,2024-09-18 22:25:36+02:00
Ms,MS0326 Drahtverlust,Kontaktieren,E08Usv01-Vm,"06.08.2024, 20:10:42 ",Spät,00:10:42,2024-08-06 20:10:42+02:00,10.7,2024-08-06 20:21:24+02:00
W,WG0304 K1 Kontaktieren Elektrodenwechsel 1x pro Schicht 7 min,Kontaktieren,E08Usv01-Vm,"17.02.2024, 09:05:00 ",Früh,00:05:00,2024-02-17 09:05:00+01:00,5.0,2024-02-17 09:10:00+01:00
Ms,MS0620 Steuerung während der Produktion ausgesetzt,Pcb,E08Usv01-Vm,"09.04.2024, 16:12:11 ",Spät,00:12:11,2024-04-09 16:12:11+02:00,12.183333333333334,2024-04-09 16:24:21.999999998+02:00
Ms,MS0625 Leiterplatte schief im Schlitten,Pcb,E08Usv01-Vm,"10.01.2024, 22:20:39 ",Spät,00:05:39,2024-01-10 22:20:39+01:00,5.65,2024-01-10 22:26:18+01:00
R,RM0301 Rüstung Kontaktband,Kontaktieren,E08Usv01-Vm,"24.04.2024, 14:00:00 ",Spät,00:15:00,2024-04-24 14:00:00+02:00,15.0,2024-04-24 14:15:00+02:00
R,RM0302 Rüstung Lotpaste,Kontaktieren,E08Usv01-Vm,"07.09.2024, 10:14:47 ",Früh,00:14:47,2024-09-07 10:14:47+02:00,14.783333333333333,2024-09-07 10:29:33.999999998+02:00
Ms,"MS0311 Pneumatik Problem (Druckluft, Schläuche, Zylinder...)",Kontaktieren,E08Usv01-Vm,"14.06.2024, 06:39:26 ",Früh,00:39:26,2024-06-14 06:39:26+02:00,39.43333333333333,2024-06-14 07:18:51.999999998+02:00
Ms,MS0307 ITAC time out,Kontaktieren,E08Usv01-Vm,"15.10.2024, 01:30:00 ",Nacht,01:00:00,2024-10-15 01:30:00+02:00,60.0,2024-10-15 02:30:00+02:00
Ms,MS0306 Handling (Roboter / Greifer / Achssystem ...) Problem,Kontaktieren,E08Usv01-Vm,"13.01.2025, 07:00:00 ",Früh,01:00:00,2025-01-13 07:00:00+01:00,60.0,2025-01-13 08:00:00+01:00
Ms,MS0926 Rütteltopf Ringe verklemmen an Übergang zu Vereinzelung recht,Ringmontage,E08Usv01-Em,"23.01.2025, 09:31:35 ",Früh,00:31:35,2025-01-23 09:31:35+01:00,31.583333333333332,2025-01-23 10:03:09.999999998+01:00
Ms,MS0620 Neues Fehlerbild,Pcb,E08Usv01-Vm,"20.07.2024, 15:06:19 ",Spät,00:06:19,2024-07-20 15:06:19+02:00,6.316666666666666,2024-07-20 15:12:38.000000002+02:00
R,RM0301 Rüstung Kontaktband,Kontaktieren,E08Usv01-Vm,"09.04.2024, 17:15:47 ",Spät,00:15:47,2024-04-09 17:15:47+02:00,15.783333333333333,2024-04-09 17:31:33.999999998+02:00
Ms,"MS0618 WT Transportfehler (verklemmt, ...)",Pcb,E08Usv01-Vm,"20.01.2025, 08:14:32 ",Früh,00:14:32,2025-01-20 08:14:32+01:00,14.533333333333333,2025-01-20 08:29:03.999999998+01:00
Ms,MS0306 Handling (Roboter / Greifer / Achssystem ...) Problem,Kontaktieren,E08Usv01-Vm,"18.11.2024, 15:11:07 ",Spät,00:11:07,2024-11-18 15:11:07+01:00,11.116666666666667,2024-11-18 15:22:14.000000002+01:00
Ms,MS0606 Handling (Roboter / Greifer / Achssystem ...) Problem,Pcb,E08Usv01-Vm,"27.05.2024, 09:08:19 ",Früh,00:08:19,2024-05-27 09:08:19+02:00,8.316666666666666,2024-05-27 09:16:38.000000002+02:00
W,WG0306 K3 Kontaktieren 2 Shuttle Reinigung 3x pro Woche 20 min,Kontaktieren,E08Usv01-Vm,"03.09.2024, 22:21:15 ",Spät,00:06:15,2024-09-03 22:21:15+02:00,6.25,2024-09-03 22:27:30+02:00
Ms,MS0326 Drahtverlust,Kontaktieren,E08Usv01-Vm,"27.01.2024, 03:45:00 ",Nacht,00:15:00,2024-01-27 03:45:00+01:00,15.0,2024-01-27 04:00:00+01:00
W,WU0902 Wartung Ringmontage ungeplant (WU),Ringmontage,E08Usv01-Em,"09.08.2024, 20:09:59 ",Spät,00:09:59,2024-08-09 20:09:59+02:00,9.983333333333333,2024-08-09 20:19:57.999999998+02:00
R,RM0302 Rüstung Lotpaste,Kontaktieren,E08Usv01-Vm,"31.10.2024, 16:03:20 ",Spät,00:03:20,2024-10-31 16:03:20+01:00,3.3333333333333335,2024-10-31 16:06:39.999999998+01:00
W,WG0304 K1 Kontaktieren Elektrodenwechsel 1x pro Schicht 7 min,Kontaktieren,E08Usv01-Vm,"15.11.2024, 09:03:30 ",Früh,00:03:30,2024-11-15 09:03:30+01:00,3.5,2024-11-15 09:07:00+01:00
W,WG0304 K1 Kontaktieren Elektrodenwechsel 1x pro Schicht 7 min,Kontaktieren,E08Usv01-Vm,"01.07.2024, 10:10:48 ",Früh,00:10:48,2024-07-01 10:10:48+02:00,10.8,2024-07-01 10:21:36+02:00
W,WU0902 Wartung Ringmontage ungeplant (WU),Ringmontage,E08Usv01-Em,"22.04.2024, 03:59:50 ",Nacht,00:29:50,2024-04-22 03:59:50+02:00,29.833333333333332,2024-04-22 04:29:39.999999998+02:00
Ms,MS0343 Stanze n.i.O. / Leiterplatten Winkel,Kontaktieren,E08Usv01-Vm,"18.02.2025, 05:27:45 ",Nacht,00:12:45,2025-02-18 05:27:45+01:00,12.75,2025-02-18 05:40:30+01:00
R,RM0303 Elektrodenwechsel,Kontaktieren,E08Usv01-Vm,"07.01.2025, 17:05:00 ",Spät,00:05:00,2025-01-07 17:05:00+01:00,5.0,2025-01-07 17:10:00+01:00
W,WG0304 K1 Kontaktieren Elektrodenwechsel 1x pro Schicht 7 min,Kontaktieren,E08Usv01-Vm,"11.12.2024, 18:07:00 ",Spät,00:07:00,2024-12-11 18:07:00+01:00,7.0,2024-12-11 18:14:00+01:00
Ms,MS0926 Rütteltopf Ringe verklemmen an Übergang zu Vereinzelung recht,Ringmontage,E08Usv01-Em,"05.11.2024, 06:22:17 ",Früh,00:22:17,2024-11-05 06:22:17+01:00,22.283333333333335,2024-11-05 06:44:33.999999998+01:00
Ms,MS0926 Rütteltopf Ringe verklemmen an Übergang zu Vereinzelung recht,Ringmontage,E08Usv01-Em,"04.12.2024, 14:13:51 ",Spät,00:28:51,2024-12-04 14:13:51+01:00,28.85,2024-12-04 14:42:42+01:00
Ms,MS0920 Neues Fehlerbild (Ringmontage Kamera nio),Ringmontage,E08Usv01-Em,"28.01.2025, 19:05:33 ",Spät,00:05:33,2025-01-28 19:05:33+01:00,5.55,2025-01-28 19:11:06+01:00
Ms,MS0308 PLC (SPS) Ablauffehler,Kontaktieren,E08Usv01-Vm,"24.02.2024, 02:42:05 ",Nacht,00:12:05,2024-02-24 02:42:05+01:00,12.083333333333334,2024-02-24 02:54:09.999999998+01:00
Ms,MS0608 PLC (SPS) Ablauffehler,Pcb,E08Usv01-Vm,"24.03.2024, 16:08:52 ",Spät,00:08:52,2024-03-24 16:08:52+01:00,8.866666666666667,2024-03-24 16:17:44.000000002+01:00
Ms,"MS0318 WT Transportfehler (verklemmt, ...)",Kontaktieren,E08Usv01-Vm,"13.01.2024, 03:41:27 ",Nacht,00:11:27,2024-01-13 03:41:27+01:00,11.45,2024-01-13 03:52:54+01:00
Ms,MS0932 Ringe verklemmen in der Vereinzelung rechts -> n.i.O Abwurf,Ringmontage,E08Usv01-Em,"24.01.2025, 21:20:47 ",Spät,00:20:47,2025-01-24 21:20:47+01:00,20.783333333333335,2025-01-24 21:41:33.999999998+01:00
W,WG0304 K1 Kontaktieren Elektrodenwechsel 1x pro Schicht 7 min + Elektroden getauscht,Kontaktieren,E08Usv01-Vm,"09.04.2024, 15:08:28 ",Spät,00:08:28,2024-04-09 15:08:28+02:00,8.466666666666667,2024-04-09 15:16:56.000000002+02:00
W,MS0626 Teil wird aus Rundtischnest nicht abgeholt,Pcb,E08Usv01-Vm,"04.04.2024, 22:43:35 ",Spät,00:13:35,2024-04-04 22:43:35+02:00,13.583333333333334,2024-04-04 22:57:09.999999998+02:00
W,RM0302 Rüstung Lotpaste,Kontaktieren,E08Usv01-Vm,"21.10.2024, 11:08:00 ",Früh,00:08:00,2024-10-21 11:08:00+02:00,8.0,2024-10-21 11:16:00+02:00
Ms,MS0602 Bauteilabfrage erkennt Bauteil nicht / Bauteil verloren,Pcb,E08Usv01-Vm,"15.03.2024, 11:16:46 ",Früh,00:16:46,2024-03-15 11:16:46+01:00,16.766666666666666,2024-03-15 11:33:32.000000002+01:00
Ms,MS0333 Sensworkfehler,Kontaktieren,E08Usv01-Vm,"14.08.2024, 19:17:36 ",Spät,00:17:36,2024-08-14 19:17:36+02:00,17.6,2024-08-14 19:35:12+02:00
Ms,MS0926 Rütteltopf Ringe verklemmen an Übergang zu Vereinzelung recht,Ringmontage,E08Usv01-Em,"07.03.2024, 12:21:06 ",Früh,00:21:06,2024-03-07 12:21:06+01:00,21.1,2024-03-07 12:42:12+01:00
W,WG0304 K1 Kontaktieren Elektrodenwechsel 1x pro Schicht 7 min,Kontaktieren,E08Usv01-Vm,"27.06.2024, 23:38:02 ",Nacht,00:08:02,2024-06-27 23:38:02+02:00,8.033333333333333,2024-06-27 23:46:03.999999997+02:00
Ms,MS0337 Lötstelle n.i.o,Kontaktieren,E08Usv01-Vm,"20.11.2024, 22:50:01 ",Spät,00:20:01,2024-11-20 22:50:01+01:00,20.016666666666666,2024-11-20 23:10:02.000000002+01:00
W,WG0304 K1 Kontaktieren Elektrodenwechsel 1x pro Schicht 7 min,Kontaktieren,E08Usv01-Vm,"24.04.2024, 12:20:35 ",Früh,00:20:35,2024-04-24 12:20:35+02:00,20.583333333333332,2024-04-24 12:41:09.999999998+02:00
Ms,MS0926 Rütteltopf Ringe verklemmen an Übergang zu Vereinzelung recht,Ringmontage,E08Usv01-Em,"07.03.2024, 10:16:33 ",Früh,00:16:33,2024-03-07 10:16:33+01:00,16.55,2024-03-07 10:33:06+01:00
Ms,MS0606 Handling (Roboter / Greifer / Achssystem ...) Problem,Pcb,E08Usv01-Vm,"21.10.2024, 06:14:54 ",Früh,00:14:54,2024-10-21 06:14:54+02:00,14.9,2024-10-21 06:29:48+02:00
Ms,MS0925 Rütteltopf Ringe verklemmen an Übergang zu Vereinzelung links,Ringmontage,E08Usv01-Em,"19.12.2024, 01:42:19 ",Nacht,00:12:19,2024-12-19 01:42:19+01:00,12.316666666666666,2024-12-19 01:54:38.000000002+01:00
W,WU0303 Optimierungen durch STB WZB Lieferant,Kontaktieren,E08Usv01-Vm,"26.04.2024, 08:42:17 ",Früh,00:42:17,2024-04-26 08:42:17+02:00,42.28333333333333,2024-04-26 09:24:33.999999998+02:00
Ms,MS0326 Drahtverlust,Kontaktieren,E08Usv01-Vm,"13.08.2024, 23:39:41 ",Nacht,00:09:41,2024-08-13 23:39:41+02:00,9.683333333333334,2024-08-13 23:49:21.999999998+02:00
Ms,MS0608 PLC (SPS) Ablauffehler,Pcb,E08Usv01-Vm,"29.01.2025, 12:21:24 ",Früh,00:21:24,2025-01-29 12:21:24+01:00,21.4,2025-01-29 12:42:48+01:00
Ms,MS0930 Ringe werden nicht korrekt auf Abholposition rechts positioniert,Ringmontage,E08Usv01-Em,"22.05.2024, 12:30:24 ",Früh,00:30:24,2024-05-22 12:30:24+02:00,30.4,2024-05-22 13:00:48+02:00
W,WG0304 K1 Kontaktieren Elektrodenwechsel 1x pro Schicht 7 min,Kontaktieren,E08Usv01-Vm,"19.08.2024, 03:37:19 ",Nacht,00:07:19,2024-08-19 03:37:19+02:00,7.316666666666666,2024-08-19 03:44:38.000000002+02:00
W,WG0304 K1 Kontaktieren Elektrodenwechsel 1x pro Schicht 7 min,Kontaktieren,E08Usv01-Vm,"16.01.2024, 05:23:20 ",Nacht,00:08:20,2024-01-16 05:23:20+01:00,8.333333333333334,2024-01-16 05:31:39.999999998+01:00
Ms,MS0334 Lötdispenser Zylinder defekt,Kontaktieren,E08Usv01-Vm,"10.01.2024, 17:57:37 ",Spät,00:57:37,2024-01-10 17:57:37+01:00,57.61666666666667,2024-01-10 18:55:14.000000002+01:00
Ms,MS0925 Rütteltopf Ringe verklemmen an Übergang zu Vereinzelung links,Ringmontage,E08Usv01-Em,"29.01.2025, 03:40:52 ",Nacht,00:10:52,2025-01-29 03:40:52+01:00,10.866666666666667,2025-01-29 03:51:44.000000002+01:00
Ms,MS0320 PCB Ablauffehler,Kontaktieren,E08Usv01-Vm,"12.06.2024, 22:46:53 ",Spät,00:16:53,2024-06-12 22:46:53+02:00,16.883333333333333,2024-06-12 23:03:45.999999998+02:00
Ms,MS0923 Rütteltopf Material aus Bunker wird nicht ausreichend gefördert,Ringmontage,E08Usv01-Em,"13.04.2024, 15:13:11 ",Spät,00:13:11,2024-04-13 15:13:11+02:00,13.183333333333334,2024-04-13 15:26:21.999999998+02:00
Ms,MS0930 Ringmontage Ring nicht in Abhol Pos,Ringmontage,E08Usv01-Em,"13.02.2024, 02:40:52 ",Nacht,00:10:52,2024-02-13 02:40:52+01:00,10.866666666666667,2024-02-13 02:51:44.000000002+01:00
Ms,MS0926 Rütteltopf Ringe verklemmen an Übergang zu Vereinzelung recht,Ringmontage,E08Usv01-Em,"07.05.2024, 08:23:28 ",Früh,00:23:28,2024-05-07 08:23:28+02:00,23.466666666666665,2024-05-07 08:46:56.000000002+02:00
Ms,MS0625 Leiterplatte schief im Schlitten,Pcb,E08Usv01-Vm,"12.03.2024, 18:17:39 ",Spät,00:17:39,2024-03-12 18:17:39+01:00,17.65,2024-03-12 18:35:18+01:00
Ms,MS0920 Neues Fehlerbild,Ringmontage,E08Usv01-Em,"08.01.2024, 02:06:51 ",Nacht,00:36:51,2024-01-08 02:06:51+01:00,36.85,2024-01-08 02:43:42+01:00
R,RM0301 Rüsten Kontaktband wechsel,Kontaktieren,E08Usv01-Vm,"24.02.2024, 11:09:56 ",Früh,00:09:56,2024-02-24 11:09:56+01:00,9.933333333333334,2024-02-24 11:19:51.999999998+01:00
Ms,MS0326 Drahtverlust,Kontaktieren,E08Usv01-Vm,"12.04.2024, 00:36:46 ",Nacht,00:06:46,2024-04-12 00:36:46+02:00,6.766666666666667,2024-04-12 00:43:32.000000002+02:00
Ms,MS0931 Ringe verklemmen in der Vereinzelung links -> n.i.O Abwurf,Ringmontage,E08Usv01-Em,"06.02.2024, 02:46:39 ",Nacht,00:16:39,2024-02-06 02:46:39+01:00,16.65,2024-02-06 03:03:18+01:00
Ms,"MS0318 WT Transportfehler (verklemmt, ...)",Kontaktieren,E08Usv01-Vm,"31.07.2024, 08:12:25 ",Früh,00:12:25,2024-07-31 08:12:25+02:00,12.416666666666666,2024-07-31 08:24:50.000000002+02:00
Ms,MS0926 Rütteltopf Ringe verklemmen an Übergang zu Vereinzelung recht,Ringmontage,E08Usv01-Em,"16.12.2024, 23:41:01 ",Nacht,00:11:01,2024-12-16 23:41:01+01:00,11.016666666666667,2024-12-16 23:52:02.000000002+01:00
